,Date,User,Tweet
363,2022-12-22 09:29:08+00:00,kamikudakun,【Django】個人的に好きなディレクトリ構成と設定方法 https://t.co/YogcntvN8d #Python #Django #directory
364,2022-12-22 09:28:28+00:00,kuromailserver,"スクレイピングをする必要が出てきた。

そんな複雑ではないのでPythonじゃなくてPHPかtypescriptでなんとかなんのか調査開始"
365,2022-12-22 09:27:31+00:00,kinopy86204995,"今から3時間勉強します。
今日はstreamlitで株価表示アプリを制作します！

#プログラミング勉強中
#python
#プログラミング初心者と繋がりたい"
366,2022-12-22 09:26:26+00:00,Suyaksb1020,最近Python触り始めました
367,2022-12-22 09:26:15+00:00,snakGH,"拡張モードに頼ってばかりいるとX68000Zが来たらガッカリしそうなので、本来のスペックで少し試行錯誤😇

とりあえずPythonでMAGエンコーダ書いてみる
https://t.co/YioxdoXMl7

うーん... 16色パレットで手軽な減色だと、グラデやぼかしの多いAI絵はなかなか大変かも

768x512x16色
#NovelAI https://t.co/9sjVUVad0x"
368,2022-12-22 09:26:01+00:00,lotus85dream,"会社の認証システムが変わったせいで、使ってたPythonでエラー起きてて
最近ずーーーっと闘ってたんだけど、ようやくクリアしたぁぁぁ😂

内容自体は大したことなかったのに…
エラー内容、読み取るの苦手すぎる💩
日本語にしてよォ

なんかクリアの絵文字あった、何これ→🆑"
369,2022-12-22 09:25:24+00:00,DaindainD,"Python！
Python環境整備中
ラズベリーパイと古いネットPCとMacとデスクトップで動かす予定。
常時動かしておくなら、ラズベリーパイが1番電気代安いかな。 ##Python勉強中"
370,2022-12-22 09:20:46+00:00,progra235,"Aidemy（アイデミー）はオンライン完結型のプログラミングスクールです🏡

AI、機械学習の分野を学ぶには最適です😀Python言語も学習できますよ🦾

まずはオンライン無料相談でAIやプログラミングについても色々聞いてみましょう👍

https://t.co/wW1DYSFeKW"
371,2022-12-22 09:20:21+00:00,metallicscarlet,次のお店がPythonならその次は・・・？ https://t.co/qWTkRu8R5W
372,2022-12-22 09:20:09+00:00,Salmonia3Dev,@__aoi3__ なんか今ちらっと確認したのですが、そもそも一件もレコードが追加されていないような？（Pythonでは送れたんでしたよね？
373,2022-12-22 09:19:24+00:00,itai_youtuber,"pythonでタイマーを作りました。

コード↓
https://t.co/sSWcaBU1vj https://t.co/4rTC4asfNC"
374,2022-12-22 09:18:56+00:00,bono_social,Rustぐらい速くて型がしっかりしてて、Flutterみたいな良い感じのフレームワークでUI作れて、Pythonみたいに機械学習とかのライブラリが充実してるやつが欲しい(強欲)
375,2022-12-22 09:18:35+00:00,Rionadayo1998,@python_begin 大きく転換してる感じですよね❣️
376,2022-12-22 09:18:22+00:00,methane,"僕もsquash merge強制派。
Pythonのリポジトリもsquash mergeです。
プルリクのブランチでrebaseしてプルリクが壊れる事例も時々見るけど、squash merge運用ならプルリクのコミットを綺麗にする必要はないと思う。 https://t.co/QEIK3FJBKs"
377,2022-12-22 09:17:08+00:00,kamikudakun,必要最小限のjupyter_lab_config.pyを作る https://t.co/VsWqozKtIA #Python #JupyterLab #JupyterLabConfigPy
378,2022-12-22 09:16:50+00:00,Bs_Hachi,@kira_python 勉強の仕方大事ですよね🥺
379,2022-12-22 09:16:45+00:00,PomericanCoffee,"@MTB_BMX おお、大阪だったのですか！？

基本情報を受けてる親友居る事もあって、基本情報の問題見てたり、Pythonに変わる話が出た時にサンプル問題解いたり、次年度のサンプル問題もちょっと解いたり……"
380,2022-12-22 09:16:10+00:00,sw72RGkasSoItfR,ということでPython使ってAIで遊んでる https://t.co/2sJWdokNsn
381,2022-12-22 09:15:38+00:00,3AITradder1,pythonに書き換え。
382,2022-12-22 09:13:03+00:00,Python_alert,Tkinterで画像が反映されない - python - スタック・オーバーフロー https://t.co/5zir55xVgc
383,2022-12-22 09:13:02+00:00,Python_alert,Pythonからはじめるアルゴリズムトレード - 父の本 - たまひびとらの絵本の実 - FC2 https://t.co/cAtd9F4zgU
384,2022-12-22 09:12:43+00:00,Python_alert,python.contextlib.contextmanager - データサイエンス研修 https://t.co/yWdtgFEXlH
385,2022-12-22 09:12:42+00:00,Python_alert,AWSのオープンデータとPythonを使って、宇宙から地球を覗いてみよう！ - Qiita https://t.co/sTijdzLN4H
386,2022-12-22 09:12:41+00:00,Python_alert,PythonでもRubyでもない「最初に学ぶプログラミング言語」はこれだ - ホワイトペーパー [開発 ... https://t.co/jOm3MMGiEq
387,2022-12-22 09:12:39+00:00,Python_alert,Sunrise様のPython 3 エンジニア認定データ分析試験合格体験記を公開しました - CNET Japan https://t.co/3F43t4TMOG
388,2022-12-22 09:12:37+00:00,Python_alert,中国】エンジニア(Python)※未経験大歓迎／大手メーカーへのアサインも～の求人情報 - DODA https://t.co/ejCRqadBGX
389,2022-12-22 09:12:36+00:00,Python_alert,Pythonの数値処理ライブラリ「NumPy 1.24.0」リリース | Think IT（シンクイット） https://t.co/wqoxt6feH3
390,2022-12-22 09:12:32+00:00,Python_alert,日本ネットワーク技術者協会、Pythonとネットワークの自動化基礎検定試験を開始 https://t.co/kSa4sDNyH2
391,2022-12-22 09:12:12+00:00,piyo_marketing,"@python_begin 失敗は成功のもと！完全にそれです！
今日もポジティブに🎵"
392,2022-12-22 09:11:14+00:00,meilleur_pkmn,じつはこんな感じでJavaScript好きです。最近はPythonばっかりで嬉しくありませんー https://t.co/nUJVKumh7H
393,2022-12-22 09:10:59+00:00,TheDogofTurmoil,でも一本のルーチンにおけるプロシージャの分け方とか、引数の考え方とか、共通する処理の一本化の仕方とか、エンドユーザーの操作の想定の仕方とか、抽象化すると有益なことを学べていると思うんだよな。PythonやJava等の「大人の言語」を触ったときに活かせそう。
394,2022-12-22 09:10:47+00:00,taiga_do4,"努力は一生。

本番は一回。

チャンスは一瞬。

#Python
#プログラミング初心者と繋がりたい
#プログラミング勉強中
#プログラミング初学者
#駆け出しエンジニアとつながりたい"
395,2022-12-22 09:10:10+00:00,naki_mk,業務効率化厨なので、最近はExcel VBAからPythonを動かすようになってしまったよ。結局事務作業したり、他の人が使えるようなツールを作るならExcelしか勝たんのよな。あれ、私ITベンダーの人でしたっけ？
396,2022-12-22 09:10:00+00:00,SekaChanIT,"昨日予告した動画を公開しました🎉

【講師直伝】プログラミングスキルが伸びる人の質問
🎥 https://t.co/yeBAKiB8mY

第３位：知りたいことが〇〇〇な質問
第２位：自分で〇〇〇〇の質問
第１位：❓❓❓

#せかチャン #Java #Python
#プログラミング初心者
#駆け出しエンジニアと繋がりたい"
397,2022-12-22 09:09:28+00:00,Raicste,何とか終えたけど、Pythonで画像処理とかもう二度とやりたくない https://t.co/ELhkfQi79y
398,2022-12-22 09:04:27+00:00,zaosi3,"@affiliate_niina @python_begin @nagiko8888 @Fukugyou_Tomo @hisa37ouen @maru_management @yuzu_sinnosuke @tomoki_toto @nori_autoincome @kigurumi_m @tasukimon @sumomoche こんばんわ、にーなさん🤗
感謝砲いつもありがとうございます。
みなさま、はじめまして、よろしくお願いします🎵"
399,2022-12-22 09:04:25+00:00,yukiya285,"Pythonの関数を創薬化学に応用するとこんな感じです。
#プログラミング初心者 #駆け出しエンジニアと繋がりたい
https://t.co/hYDTgwHmI1"
400,2022-12-22 09:03:59+00:00,kuro96_sns,"@kira_python 綺羅さん
アプリ作成する方が力になりますね🔥"
401,2022-12-22 09:03:30+00:00,affiliate_niina,"💖前回の #マーケティングクイズ 解答
１:サイレント・マジョリティ

ご参加頂きありがとうございます🥰
💖参加者様💖
@python_begin
@nagiko8888
@Fukugyou_Tomo
@hisa37ouen
@maru_management
@yuzu_sinnosuke
@tomoki_toto
@zaosi3
@nori_autoincome
@kigurumi_m
@tasukimon
@sumomoche https://t.co/z5E4dyTaBE"
402,2022-12-22 09:03:26+00:00,reousl,@kira_python まちがいないです！
403,2022-12-22 09:03:26+00:00,nobitemaru,"【Pythonプログラミング講座】人気のpythonを使ったプログラミングをメンターがいる教室でを学んでみませんか？テックジム姫路校加西クラス。
無料体験講座もあります（金曜日18:30～事前申込み要）
申込みはLINE公式アカウントへ！https://t.co/6KGhHSdpAU"
404,2022-12-22 09:02:28+00:00,musasi_bouhando,"【軍事で防犯・投資】裕福に成れる日常生活の習慣【ダイエットな営業術】＋【コンサル仕事ノウハウ】｜城神YU＠軍事SEによる投資や商売などで損をしないルール #note https://t.co/chaU0jtUMz 

#Python #NFT"
405,2022-12-22 09:02:06+00:00,dddaimonsu,"TextEditor MeryのMacroでPython #_batjs

レン鯖に合わせ3.8
 ☑[Add Python 3.8 to PATH] 
https://t.co/442708V0Mj
pywin32
https://t.co/tskTAe3lGv
ActiveScript登録
Python36\Lib\site-packages\win32comext\axscript\client\
のhttps://t.co/9WWtjxqwQf実行

マクロtest.pys
window.alert(1931)"
406,2022-12-22 09:00:30+00:00,kasumani,[新刊発見] 2023-02-22 いちばんやさしいPython機械学習の教本 第2版 人気講師… 鈴木たかのり/降… [パソコン・システム開発] https://t.co/fwmtoYVJZB #sinkan
407,2022-12-22 09:00:28+00:00,kasumani,[新刊発見] 2023-03-09 徹底攻略Python 3エンジニア認定基礎試験問題集 株式会社ビープラ… [パソコン・システム開発] https://t.co/wIRRyS1FH2 #sinkan
408,2022-12-22 09:00:25+00:00,kasumani,[新刊発見] 2023-03-22 Pythonで学ぶ画像認識 機械学習実践シリーズ 田村雅人/中村克行 [パソコン・システム開発] https://t.co/sIkdA0DYGq #sinkan
409,2022-12-22 09:00:24+00:00,QiitaTrend,"[2022/12/22 18:00] トレンド9位
AWSのオープンデータとPythonを使って、宇宙から地球を覗いてみよう！ by nokonoko_1203 https://t.co/QBkoBxOxhP"
410,2022-12-22 09:00:17+00:00,ToastUz,"やっぱりheuristicにPythonは合わない

Rustに切り替えて正解
アルゴはPython使ってますが https://t.co/QR7EToEbby"
411,2022-12-22 09:00:13+00:00,shima_farm,ラズベリーパイより、12月22日18時0分の空模様と気温 -3.000℃ #raspberrypi #python #fswebcam #photo #北海道 #オホーツク #イマソラ https://t.co/dXjdwf3nru
412,2022-12-22 09:00:08+00:00,ticketnote_dev,"🐕 Pick Up Ticket 📝 #Ticketnote

【週報 12/12(月)～12/18(日)】Pythonアルゴリズム学習／勉強を年末まで駆け抜けます by @Useless_study

#駆け出しエンジニアと繋がりたい https://t.co/PaM1tEfCxg"
413,2022-12-22 09:00:06+00:00,BusinessBookNo1,[最大50%OFF] Python実践データ分析100本ノック 第2版 https://t.co/6yaObT6SRK 著作：下山輝昌
414,2022-12-22 09:00:03+00:00,techgym_kgsm,"いってみよっかな？
そんな気持ちでOKです！
無料体験お待ちしております☺️👍🏻💕🎉

#プログラミング勉強中 #プログラミング初学者 #プログラミング学習 #テックジム #Python #エンジニアになりたい人 #エンジニア 

https://t.co/yabgoEOX7a"
415,2022-12-22 09:00:02+00:00,cpi_co_jp,"絶賛エンジニア募集中📩

＜業務内容＞
基盤インテグレーションにおける提案設計・構築・移行・テスト改善

＜技術＞
AWS：EC2、RDS、ALB、IAM、Lambda
OS：Linux、Windows
言語：Python

#Twitter転職
#AWSエンジニア
#インフラエンジニア募集
https://t.co/wSVuIT7pqx"
416,2022-12-22 09:00:01+00:00,ida_officials,"【いま学びたい #プログラミング言語】

Youtube/Spotyfy/Instagram etc...

上記に共通して使われている言語、
それが #Python です。

アプリ開発はもちろん、AI、機械学習、業務の革命的な効率化、
Pythonを学ぶ方におすすめの研修はこちら▼
https://t.co/Hw9wcTJPGd"
417,2022-12-22 08:59:15+00:00,ryu31320,"@akari_love96 Python！
自分まだc言語やって、今ちょっとJavaやり始めたとこ
全然わからん笑"
418,2022-12-22 08:59:04+00:00,nickname959198,"日立北大コン今晩からなのか
Pythonのコードは整備されているのかな"
