,Date,User,Tweet
392,2022-12-22 13:29:44+00:00,abokabo_y,"あたらしいエピソードがでました！エコフェミニズムに始まり、家父長制や政治への言及にまつわる違和感まで。収録を横で見学してたけど、アナがサラッと言った「友達と喧嘩していい（議論していい）」がとても好き。 #なんかIWAKAN
https://t.co/y32vQeyQ5r"
393,2022-12-22 13:29:43+00:00,shiroi_suna_2,🔴思慮の足りない人、勘の鈍い人は、ワク💉を勧める西浦や山中を悪人と考えて憎み、ワクの危険を訴える井上や福島や宮沢を善人と考えて応援する。しかし実は両者は酸化グラフェンを隠すためのプロレス試合をしている仲間同士に過ぎない‼️ https://t.co/w1Rbiha9nZ
394,2022-12-22 13:29:37+00:00,mi_naichang918,"今週分の翻訳、衣服や政治の話が多くて、用語の調べだけでもかなり時間がかかり、なかなかさくさくと進まない。
時給計算するのはやめよう。ショック受けそう。。"
395,2022-12-22 13:29:30+00:00,bttf2091,"政治レフト系コロナ脳が暴れてるので反サロの出番や
@okame366 https://t.co/ol62JSD2eh"
396,2022-12-22 13:29:25+00:00,kuru4232,"@Hanakayo2701 この間の衆議院選挙で、全てが決まったんですよ。
安倍からですが、日本は既に独裁政治なんです。
愚かに洗脳された国民は、何も反抗しない。
もっと酷い国になりますよ😢"
397,2022-12-22 13:29:10+00:00,Arslongavitabr6,"コロナ感染東京２万人超でも、支持率低下最前線のだめ岸田首相、お友だちと連日飲み会

岸田首相に良心があれば、コロナ感染拡大中に飲み会はしてはならない。

それでも飲み会するのは、政治生命のため

政治の基本原理のない内閣の崩壊は近い。

https://t.co/fr5PlYrZ3q"
398,2022-12-22 13:29:06+00:00,RevenantDIY2,"@kirisawa510 たしかに。否定を聞いてないですね。
私は元々行かないので分からなかったのですが、マスク禍の日本で見えてきたのは、全員一緒がいいという構図なんだなと。平等教育の賜物です…と深く考えすぎかな😅"
399,2022-12-22 13:29:06+00:00,seikeimondai1,"６絶対王政
絶対王政を支えた思想で、「王権は神から付与されたものである」という思想を何と言うか？★★☆"
400,2022-12-22 13:29:04+00:00,oba3h,"@mezzopiano_777 コロナで面会禁止なのと、多分人手不足？
動ける患者は自分でどうにかしろって！"
401,2022-12-22 13:29:03+00:00,redstar46068431,"男女共同参画の予算は既にある各省庁の予算を切り貼りしたもので実際に新たに予算を組んでるわけじゃない。
外国から文句言われるから形だけの予算を組んでいるだけ。 https://t.co/onVxcoSqRB"
402,2022-12-22 13:28:49+00:00,tako_ne_kokumin,予算的には教育子育てに絞れば大してかからないし、少子化対策に多少は寄与するので政策としてはやらない理由がないから、政治思想の問題だろうな。
403,2022-12-22 13:28:48+00:00,iyenmox_asd,"無関心よりも偽善！
他人にゃ偽善に見えるかもしんねえが、自分が善行と思ってんなら立派な善行だ！！ https://t.co/QcG78whdge"
404,2022-12-22 13:28:47+00:00,gekibuzz,"天才紹介「岡田康志」、「灘高史上最高の天才」と呼ばれる最強レジェンド https://t.co/2BZ1cT5xxI 
#ギフテッド #ギフテッド支援 #MENSA"
405,2022-12-22 13:28:44+00:00,kimoyanne,"知り合いに「山本太郎は演説で泣くから嫌。政治家するんなら感情コントロールしないと」て言われた事ある。
私は「感情を、

【山本太郎】感情が高ぶり涙を流す神演説！【れいわ新選組】#山本太郎 #れいわ新選組 #山本太郎切り抜き #切り抜き https://t.co/sWsLjxc5rT @YouTubeより"
406,2022-12-22 13:28:43+00:00,tanaky_m,今回の冬至図。そうきたかーという感じ。まず木星が牡羊座に入った12/20のあとの22日冬至。天候も含め、政治も含め、金利やゼレンスキーも含め、グワァと嵐のように目まぐるしく動いていく中、別次元で不思議な光がある。軽さ？のようなもの→
407,2022-12-22 13:28:40+00:00,belial_gogo,"20210728小池百合子の強行での自宅療養での不安、小池百合子の時でもわかるように、政治家は体調悪いといえば軽度でも入院できるから、世間が何を不安に思っているか分からないんだろうな。政治家に庶民感覚のある人は皆無。
#備忘録"
408,2022-12-22 13:28:38+00:00,carrermacarre,"将来の夢＝職業名

ではない！！！

（たとえば先生、研究者、政治家）"
409,2022-12-22 13:28:37+00:00,Nagasakinomirai,"北村さんは半谷川派として最後まで頑張って欲しくはあります。次の新長崎3区も反谷川金子派の方に頑張って頂きたいです🙏

北村誠吾氏“爆睡常習”“欠席率ワースト1位”公式HPの「ムダにしません、汗と税金。」宣言とのあきれる言行不一致ぶり(SmartFLASH)
#Yahooニュース
https://t.co/MEuZD4Rgaa"
410,2022-12-22 13:28:33+00:00,aeen1028,@dice2 キシダ政治を許さないんだからな
411,2022-12-22 13:28:27+00:00,suishounosiro,@merjune3 貧乏長屋の俺はええけど政治家は女に弱かったらあかんねん。
412,2022-12-22 13:28:27+00:00,CSAsolidarity,続）「このことは心に刻んでおかなければならない。政治家たちは今でも先住民の権利を認めるなどとはっきり請け合うが、それが単なる票集めのための舌先三寸でしかないということを、あなたも目の当たりにすることだろう。」サパティスタ/セルバ・ラカンドナの第６宣言
413,2022-12-22 13:28:26+00:00,ncp34,"政治家って呼ばれるオッさん達がTVでの映像でスーツ姿がよく流されるのですけどそのスーツにフケがたくさん付いてるとマジで吐きたくなるんだ
もすこしなんとかならないもんかな？
あんな汚いジジイどもが日本を動かしてるなんてね~www"
414,2022-12-22 13:28:26+00:00,Minidgp,"@nipponkairagi 責任を負う立場になると
何も出来ない連中が好き勝手に奇麗事を並べる事を
寛容という"
415,2022-12-22 13:28:25+00:00,bandainokairai1,空軍力は結局のところ陸戦の補強であるはずなんだよな　そしてロシアは圧倒的にそれを持ってる筈なのに全然使えてない 小泉 悠×東野篤子×高橋杉雄「大忘年会2022」 #国際政治ch 135 / ニコ生視聴中 https://t.co/9HUJCnlR7l
416,2022-12-22 13:28:23+00:00,ama_nok_ake_ru,私の周囲のリアル政治関係者は、普通にLINE使いまくっています。 https://t.co/k2ow3iXVC1
417,2022-12-22 13:28:22+00:00,han_shizu,@Dongyun10786885 哈哈哈哈
418,2022-12-22 13:28:22+00:00,Keihin_0921,"@chinkashimada 所詮はアフィカスの囲いだから一辺倒な攻撃しかできない
今まで相手してきた政治界隈とか反ワク界隈の連中に比べたら全然楽な相手"
419,2022-12-22 13:28:21+00:00,hoshisuke1234,"@IsamuSekai そこは違うと思います。
私が問題にしたいのは、今の野党議員は本質的な議論から逃げていると考えるからです。
もし、本気で政治に取り組もうと野党議員がしているのであれば、昨今色々と問題の起こっている憲法に関する議論になぜ正面から取り組まないのでしょうか。私はそこに逃げの姿勢を感じます。"
420,2022-12-22 13:28:19+00:00,Motoi24ma,"まず立法側で荻生田さんのリーダーシップに纏まる体制を作って、財政と税制と日銀人事の側面だけ、行政に対抗できる体制を作るべきだと思うな。
それ以外の政策は特に間違っていないので別に対抗する必要も無い。"
421,2022-12-22 13:28:16+00:00,oguray,"@kyoto_np みかんと勘違いしたんだよ
いいオレンジ色をしてたもんでな
ちょっと酸味が強いかな…"
422,2022-12-22 13:28:15+00:00,GcemQ3,@xo749100naniha @ACh3G1281awDrba こんなに使途不明金があるなら増税しなくてもいいでしょう！先ずは使途不明金を探して防衛費に当てて下さいよ！
423,2022-12-22 13:28:15+00:00,_S8i_,政治家が襲撃された事件のことを思うと須らく辛い気持ちになるけど、緒方竹虎が帝国ホテルのロビーで殴打されて重傷を負ったときに着てた血みどろの背広を篠田弘作が洗って終生大事に着てた話だけはどうにもならないくらい好き
424,2022-12-22 13:28:08+00:00,kazuhiyo0525,"戦後、国家観を亡くした日本の病…
収入が安定しない国民の懐に手を伸ばし「安定財源」という政治家の病…
青山繁晴議員をリーダーに変えていこう。

【ぼくらの国会・第452回】ニュースの尻尾「防衛増税という病」 https://t.co/Yg2OATUNJu @YouTubeより"
425,2022-12-22 13:28:06+00:00,keikoworld,"81年前、チャーチルが真珠湾攻撃ののちに「絶対に降伏しない」と言ったフレーズをゼレンスキーも使った。
81年後、上下院議長が女性というのは感動的だった。https://t.co/LDvIkXaCkP #axiosam"
426,2022-12-22 13:28:02+00:00,Gunmamiddleaged,@oGpRNWvlluyTacs @sharenewsjapan1 各都道府県知事を筆頭に、政治家達に腹を立てています😤
427,2022-12-22 13:28:00+00:00,hvSW2fy92heYCKu,"@pchip3 ネットでは、味方になってくれるコメントや、誹謗中傷のコメントなど両極端だけど、自身が間違っていないのならば負けないで欲しいなと思っています。
議員に立候補のしたのであれば、議員として成し遂げたいこと、政治理念なども発信して多くの人に理解されるように活動して欲しいなと思います。"
428,2022-12-22 13:27:59+00:00,hsn0148,もう政治はAIがやった方が余程マシじゃね？
429,2022-12-22 13:27:55+00:00,HS6Zv2EcFh60XhZ,@AAiAvmIrZVVUL4b @Mark2Yoneyama @ARIA6663 今だに、日本の平和は守られていると思っている人達❔世界的影響力の政治家が暗殺される国が国際紛争の真っ只中に有ることが認められないのか‼️もう戦火は国内に入り込んでる‼️
430,2022-12-22 13:27:54+00:00,SOCIALPOLITICS7,誰のために政治やっとだコイツは? https://t.co/2OBncX8CUB
431,2022-12-22 13:27:53+00:00,P_ribose,政治思想自体は反🇯🇵だろうが陰謀論者だろうが多分どうでもよくて、過去にあった犠牲者や被害者のことよりもその思想を優先されたってことが自分の中では許せないのだと思う
